X Filtered Pixel; Y Filtered Pixel; X Filtered Normalized; Y Filtered Normalized; X Raw Normalized; Y Raw Normalized; Distance to Camera in mm; Eye Aspect Ratio (Height/Width); Blinking; Timestamp With Milliseconds; Unix Timestamp In Milliseconds; AOI List; Additional Notes
771;447;0.4753179;0.4893492;0.4753179;0.4893492;504.0;0.1716907;False;11/21/2025 4:21:03 PM:623;1763713263623;;
766;448;0.4718324;0.4911223;0.4201594;0.5409545;502.3;0.1736435;False;11/21/2025 4:21:03 PM:644;1763713263644;;
767;448;0.4725316;0.4911258;0.4944908;0.4930207;502.1;0.1696008;True;11/21/2025 4:21:03 PM:666;1763713263666;;
767;448;0.4726687;0.4911457;0.4837227;0.4992434;501.9;0.1696062;True;11/21/2025 4:21:03 PM:684;1763713263684;;
770;448;0.4743971;0.4912018;0.5126025;0.5029061;504.4;0.1698319;True;11/21/2025 4:21:03 PM:704;1763713263704;;
772;449;0.4759149;0.491253;0.5126104;0.5029033;506.8;0.169826;True;11/21/2025 4:21:03 PM:725;1763713263725;;
775;449;0.4773014;0.4914562;0.5129915;0.5115819;508.4;0.1687817;True;11/21/2025 4:21:03 PM:746;1763713263746;;
784;449;0.4832014;0.4915318;0.5574661;0.5067477;509.9;0.1687437;True;11/21/2025 4:21:03 PM:765;1763713263765;;
784;449;0.4829357;0.4916743;0.4718318;0.5111603;511.2;0.1740267;False;11/21/2025 4:21:03 PM:786;1763713263786;;
782;449;0.4821244;0.4918399;0.4601539;0.512594;513.4;0.1752977;False;11/21/2025 4:21:03 PM:807;1763713263807;;
781;449;0.4815234;0.4919654;0.4601541;0.5125934;515.3;0.1752957;False;11/21/2025 4:21:03 PM:825;1763713263825;;
785;449;0.4834953;0.491987;0.5252829;0.4971288;516.4;0.1727382;False;11/21/2025 4:21:03 PM:845;1763713263845;;
787;449;0.4850553;0.4920047;0.5252956;0.4971265;517.3;0.1727301;False;11/21/2025 4:21:03 PM:864;1763713263864;;
787;450;0.4850727;0.492477;0.489474;0.5245056;517.3;0.1808902;False;11/21/2025 4:21:03 PM:884;1763713263884;;
787;450;0.4851388;0.4925207;0.4970264;0.5085874;518.7;0.175965;False;11/21/2025 4:21:03 PM:905;1763713263905;;
787;450;0.4851891;0.4925537;0.4970496;0.5085809;520.0;0.1759667;False;11/21/2025 4:21:03 PM:922;1763713263922;;
790;450;0.4870191;0.4925665;0.5315191;0.5067619;518.7;0.1783117;False;11/21/2025 4:21:03 PM:941;1763713263941;;
792;450;0.4879884;0.4925722;0.5238813;0.5049901;517.5;0.1783099;False;11/21/2025 4:21:03 PM:958;1763713263958;;
793;450;0.4888873;0.4925675;0.5228044;0.4920427;518.0;0.1727279;False;11/21/2025 4:21:03 PM:978;1763713263978;;
789;450;0.4861259;0.4927074;0.4427706;0.5145288;518.2;0.1620977;True;11/21/2025 4:21:03 PM:998;1763713263998;;
787;450;0.4849336;0.4927771;0.4564356;0.5113036;518.5;0.1620515;True;11/21/2025 4:21:04 PM:16;1763713264016;;
788;450;0.4857495;0.4928167;0.516452;0.509421;517.2;0.1671425;True;11/21/2025 4:21:04 PM:35;1763713264035;;
789;450;0.4864112;0.4928495;0.5164725;0.5094159;516.0;0.1671354;True;11/21/2025 4:21:04 PM:52;1763713264052;;
843;450;0.5196894;0.4929256;0.6835746;0.5125892;514.2;0.1634142;True;11/21/2025 4:21:04 PM:72;1763713264072;;
882;450;0.5432726;0.4929886;0.6835744;0.5125872;512.5;0.1633941;True;11/21/2025 4:21:04 PM:89;1763713264089;;
901;450;0.5550563;0.4930159;0.6485069;0.5036994;510.1;0.179124;False;11/21/2025 4:21:04 PM:108;1763713264108;;
949;450;0.5846512;0.493007;0.7343194;0.4920257;507.9;0.1789704;False;11/21/2025 4:21:04 PM:126;1763713264126;;
985;450;0.6065909;0.4929992;0.734354;0.4920152;506.0;0.1789486;False;11/21/2025 4:21:04 PM:144;1763713264144;;
1006;450;0.6198481;0.4926691;0.714278;0.4743254;507.8;0.1641175;True;11/21/2025 4:21:04 PM:162;1763713264162;;
1025;450;0.6316237;0.492415;0.7213702;0.4756149;509.4;0.1640993;True;11/21/2025 4:21:04 PM:180;1763713264180;;
1040;449;0.6406244;0.4922019;0.7213598;0.4756292;510.8;0.1641101;True;11/21/2025 4:21:04 PM:198;1763713264198;;
1050;449;0.6471536;0.4922498;0.7104573;0.5030968;509.0;0.1703958;True;11/21/2025 4:21:04 PM:217;1763713264217;;
1061;449;0.6535961;0.492256;0.7198918;0.4985524;507.3;0.1703985;True;11/21/2025 4:21:04 PM:236;1763713264236;;
1086;449;0.6690021;0.4920843;0.7712392;0.4781853;508.6;0.1729862;False;11/21/2025 4:21:04 PM:256;1763713264256;;
1099;449;0.6769127;0.4920784;0.7518852;0.4901802;508.0;0.177431;False;11/21/2025 4:21:04 PM:274;1763713264274;;
1110;449;0.6838531;0.4920187;0.7594219;0.4828175;507.3;0.1774144;False;11/21/2025 4:21:04 PM:291;1763713264291;;
1115;449;0.6869052;0.4920509;0.73252;0.4998405;505.7;0.1834616;False;11/21/2025 4:21:04 PM:310;1763713264310;;
1119;449;0.6891836;0.4920762;0.7325184;0.4998414;504.3;0.1834567;False;11/21/2025 4:21:04 PM:327;1763713264327;;
1132;449;0.6975276;0.4920879;0.7772875;0.4977847;505.1;0.1900948;False;11/21/2025 4:21:04 PM:348;1763713264348;;
1156;449;0.7121667;0.4916966;0.817;0.4687669;506.4;0.1776288;False;11/21/2025 4:21:04 PM:368;1763713264368;;
1174;448;0.7234483;0.4912159;0.8230033;0.4623951;507.7;0.1778042;False;11/21/2025 4:21:04 PM:385;1763713264385;;
1175;448;0.7240933;0.4911611;0.746362;0.4807907;508.4;0.1875368;False;11/21/2025 4:21:04 PM:403;1763713264403;;
1177;448;0.7248294;0.491035;0.7499975;0.4752154;509.0;0.1875953;False;11/21/2025 4:21:04 PM:423;1763713264423;;
1178;448;0.7255474;0.4910479;0.7511373;0.4939856;509.6;0.1858034;False;11/21/2025 4:21:04 PM:441;1763713264441;;
1178;448;0.7256634;0.4908857;0.7377012;0.4723683;510.0;0.1859343;False;11/21/2025 4:21:04 PM:459;1763713264459;;
1187;448;0.7313751;0.4902847;0.8018273;0.4573197;507.1;0.1953028;False;11/21/2025 4:21:04 PM:478;1763713264478;;
1187;448;0.7313831;0.4903118;0.7351391;0.4942841;504.1;0.1838481;False;11/21/2025 4:21:04 PM:497;1763713264497;;
1188;447;0.7315329;0.4897455;0.746872;0.4546677;501.5;0.1838822;False;11/21/2025 4:21:04 PM:513;1763713264513;;
1211;447;0.745873;0.489791;0.8581718;0.4952381;498.7;0.1923183;False;11/21/2025 4:21:04 PM:531;1763713264531;;
1234;447;0.759936;0.4897957;0.8746011;0.4908393;496.1;0.192329;False;11/21/2025 4:21:04 PM:549;1763713264549;;
1244;447;0.7663657;0.4897927;0.8409504;0.4889116;494.3;0.1811128;False;11/21/2025 4:21:04 PM:567;1763713264567;;
1252;447;0.7711142;0.4897919;0.8401266;0.4841332;492.6;0.1811603;False;11/21/2025 4:21:04 PM:585;1763713264585;;
1261;446;0.7770631;0.4889063;0.8504678;0.4489115;489.3;0.1893261;False;11/21/2025 4:21:04 PM:604;1763713264604;;
1269;446;0.7816289;0.4881939;0.8504726;0.4489048;486.3;0.1893481;False;11/21/2025 4:21:04 PM:622;1763713264622;;
1272;445;0.7832546;0.4873361;0.8260515;0.4449724;483.4;0.1994108;False;11/21/2025 4:21:04 PM:641;1763713264641;;
1277;444;0.7869006;0.4865576;0.8518757;0.4424284;480.7;0.1995583;False;11/21/2025 4:21:04 PM:658;1763713264658;;
1277;444;0.7867918;0.4865812;0.7815995;0.488731;478.6;0.1928702;False;11/21/2025 4:21:04 PM:677;1763713264677;;
1277;444;0.7868298;0.4865669;0.7930364;0.4744671;476.6;0.1928974;False;11/21/2025 4:21:04 PM:694;1763713264694;;
1277;441;0.7868617;0.4834912;0.790804;0.405611;474.1;0.2033332;False;11/21/2025 4:21:04 PM:712;1763713264712;;
1277;439;0.7868903;0.4808249;0.7908185;0.4055934;471.8;0.2034033;False;11/21/2025 4:21:04 PM:730;1763713264730;;
1272;439;0.7836846;0.4810463;0.7361751;0.4919938;471.2;0.2019454;False;11/21/2025 4:21:04 PM:749;1763713264749;;
1272;439;0.7837197;0.4811454;0.7936798;0.4879492;470.8;0.1965899;False;11/21/2025 4:21:04 PM:768;1763713264768;;
1273;439;0.7841282;0.4811941;0.8077539;0.4855029;470.5;0.196612;False;11/21/2025 4:21:04 PM:786;1763713264786;;
1282;439;0.7897674;0.4812214;0.8640388;0.4840021;471.9;0.1918867;False;11/21/2025 4:21:04 PM:804;1763713264804;;
1289;439;0.7942575;0.4812443;0.8640623;0.4839894;473.3;0.191975;False;11/21/2025 4:21:04 PM:821;1763713264821;;
1297;439;0.7988653;0.4812813;0.8666388;0.4852792;474.8;0.1961645;False;11/21/2025 4:21:04 PM:840;1763713264840;;
1299;439;0.8000443;0.4811114;0.8416002;0.4588106;476.1;0.1961778;False;11/21/2025 4:21:04 PM:857;1763713264857;;
1253;438;0.7716056;0.4799289;0.6296003;0.4312226;477.8;0.1873035;False;11/21/2025 4:21:04 PM:877;1763713264877;;
1062;439;0.6544628;0.4805627;0.3950588;0.5060066;484.2;0.1540899;True;11/21/2025 4:21:04 PM:896;1763713264896;;
957;439;0.5894333;0.4810239;0.3950952;0.5060021;490.0;0.1541194;True;11/21/2025 4:21:04 PM:913;1763713264913;;
833;439;0.5132318;0.4809739;0.3281805;0.468072;495.7;0.1591768;True;11/21/2025 4:21:04 PM:930;1763713264930;;
745;439;0.4592275;0.4810236;0.3068748;0.4876083;500.8;0.1591923;True;11/21/2025 4:21:04 PM:947;1763713264947;;
742;440;0.4574143;0.481487;0.449116;0.505473;504.0;0.1556883;True;11/21/2025 4:21:04 PM:966;1763713264966;;
740;440;0.4561993;0.4818469;0.4491407;0.5054702;506.9;0.1557071;True;11/21/2025 4:21:04 PM:984;1763713264984;;
695;441;0.4281196;0.4825417;0.3280087;0.51666;509.0;0.153136;True;11/21/2025 4:21:05 PM:1;1763713265001;;
660;441;0.4067199;0.4832263;0.3273059;0.5174529;511.0;0.1532552;True;11/21/2025 4:21:05 PM:20;1763713265020;;
666;441;0.4105917;0.4832279;0.4454186;0.4838574;511.3;0.1546244;True;11/21/2025 4:21:05 PM:38;1763713265038;;
672;441;0.4140703;0.4829553;0.4494956;0.4639997;511.5;0.154713;True;11/21/2025 4:21:05 PM:57;1763713265057;;
660;441;0.4069484;0.4832647;0.3680749;0.5062338;513.9;0.157236;True;11/21/2025 4:21:05 PM:77;1763713265077;;
640;442;0.3941121;0.4836139;0.3285032;0.5097099;516.0;0.1573142;True;11/21/2025 4:21:05 PM:95;1763713265095;;
614;442;0.3781042;0.4841081;0.2999083;0.5158234;516.4;0.1675342;True;11/21/2025 4:21:05 PM:113;1763713265113;;
609;442;0.3750141;0.4844117;0.3500836;0.5118944;516.7;0.1676321;True;11/21/2025 4:21:05 PM:130;1763713265130;;
605;443;0.372625;0.4847472;0.351947;0.5137388;516.7;0.1682947;True;11/21/2025 4:21:05 PM:149;1763713265149;;
607;443;0.3739244;0.4849807;0.396601;0.511126;516.7;0.1754256;False;11/21/2025 4:21:05 PM:167;1763713265167;;
608;443;0.3749127;0.4851649;0.396659;0.5111189;516.7;0.175472;False;11/21/2025 4:21:05 PM:184;1763713265184;;
610;443;0.3759215;0.4855622;0.3981459;0.5187925;520.6;0.1712769;False;11/21/2025 4:21:05 PM:202;1763713265202;;
611;444;0.3767172;0.4858842;0.3981549;0.5187908;524.2;0.171283;False;11/21/2025 4:21:05 PM:218;1763713265218;;
612;444;0.3774551;0.4859139;0.3986273;0.5053012;525.6;0.1661593;True;11/21/2025 4:21:05 PM:237;1763713265237;;
613;444;0.3777334;0.4859719;0.4230078;0.5076671;526.9;0.166235;True;11/21/2025 4:21:05 PM:253;1763713265253;;
613;444;0.3777719;0.4859875;0.427852;0.5047771;529.0;0.1769455;False;11/21/2025 4:21:05 PM:271;1763713265271;;
614;444;0.3783433;0.4860234;0.4380452;0.5066092;530.8;0.1770429;False;11/21/2025 4:21:05 PM:289;1763713265289;;
597;444;0.3677012;0.4862513;0.2950775;0.5161596;532.7;0.1703495;True;11/21/2025 4:21:05 PM:307;1763713265307;;
590;444;0.3633742;0.4865574;0.3202675;0.5202883;531.8;0.1755407;False;11/21/2025 4:21:05 PM:326;1763713265326;;
579;444;0.3571421;0.4868473;0.2970513;0.5219355;531.1;0.175608;False;11/21/2025 4:21:05 PM:342;1763713265342;;
580;444;0.357218;0.4868593;0.3967801;0.5089707;531.5;0.16341;True;11/21/2025 4:21:05 PM:360;1763713265360;;
580;445;0.3572403;0.4868813;0.3947091;0.5098264;531.8;0.1634628;True;11/21/2025 4:21:05 PM:377;1763713265377;;
580;445;0.3573684;0.4869447;0.3916624;0.5008175;533.1;0.1650372;True;11/21/2025 4:21:05 PM:396;1763713265396;;
581;445;0.3578097;0.4869747;0.4039243;0.4898299;534.2;0.1651756;True;11/21/2025 4:21:05 PM:413;1763713265413;;
581;445;0.3581249;0.4873719;0.3685611;0.5233669;534.3;0.1764913;False;11/21/2025 4:21:05 PM:433;1763713265433;;
582;445;0.3583753;0.4876902;0.3686627;0.5233561;534.3;0.1765686;False;11/21/2025 4:21:05 PM:451;1763713265451;;
582;445;0.3585706;0.4875976;0.3829153;0.4819428;533.2;0.1664809;True;11/21/2025 4:21:05 PM:468;1763713265468;;
582;445;0.3586356;0.4876155;0.360983;0.5047278;532.3;0.1665679;True;11/21/2025 4:21:05 PM:485;1763713265485;;
582;445;0.3588359;0.4876534;0.3738834;0.5091944;530.5;0.1654353;True;11/21/2025 4:21:05 PM:503;1763713265503;;
582;445;0.3589638;0.4877365;0.3797616;0.5122522;528.9;0.1655182;True;11/21/2025 4:21:05 PM:520;1763713265520;;
635;445;0.3915598;0.4872436;0.5654974;0.46656;526.1;0.1092943;True;11/21/2025 4:21:05 PM:538;1763713265538;;
674;444;0.4156064;0.4868087;0.5684467;0.4653741;523.7;0.109436;True;11/21/2025 4:21:05 PM:556;1763713265556;;
708;444;0.4360086;0.4866704;0.5651991;0.4767456;524.5;0.09461762;True;11/21/2025 4:21:05 PM:574;1763713265574;;
733;444;0.4514941;0.4865547;0.5663664;0.4767501;525.2;0.09462303;True;11/21/2025 4:21:05 PM:592;1763713265592;;
756;444;0.4657905;0.486559;0.5734684;0.4943374;526.3;0.1067665;True;11/21/2025 4:21:05 PM:610;1763713265610;;
768;444;0.4731341;0.4865652;0.5478049;0.4958475;526.9;0.1281647;True;11/21/2025 4:21:05 PM:629;1763713265629;;
776;444;0.4784159;0.48657;0.5478609;0.4958444;527.5;0.1281986;True;11/21/2025 4:21:05 PM:646;1763713265646;;
775;444;0.4773954;0.4865773;0.4469076;0.4882571;532.0;0.1336862;True;11/21/2025 4:21:05 PM:665;1763713265665;;
773;444;0.4765958;0.4865832;0.4469562;0.4882519;536.0;0.1337129;True;11/21/2025 4:21:05 PM:682;1763713265682;;
741;443;0.4568661;0.484897;0.3292016;0.4366967;536.9;0.1615872;True;11/21/2025 4:21:05 PM:700;1763713265700;;
718;441;0.4426879;0.4835688;0.329304;0.4366955;537.8;0.1616653;True;11/21/2025 4:21:05 PM:718;1763713265718;;
718;441;0.4425884;0.4827065;0.4335651;0.4441407;541.4;0.1615873;True;11/21/2025 4:21:05 PM:736;1763713265736;;
718;440;0.4421583;0.4819122;0.4227944;0.4444194;544.7;0.1616507;True;11/21/2025 4:21:05 PM:755;1763713265755;;
717;440;0.4419426;0.4823811;0.4281423;0.50531;545.7;0.1614472;True;11/21/2025 4:21:05 PM:776;1763713265776;;
713;440;0.439418;0.4823124;0.3955633;0.4708738;545.6;0.160943;True;11/21/2025 4:21:05 PM:799;1763713265799;;
710;440;0.4377549;0.4822654;0.3955808;0.4708722;545.6;0.1609555;True;11/21/2025 4:21:05 PM:817;1763713265817;;
702;442;0.432335;0.4841611;0.3584587;0.5380228;545.7;0.1634119;True;11/21/2025 4:21:05 PM:835;1763713265835;;
706;442;0.4347396;0.4844317;0.4758794;0.5046522;545.6;0.1709506;True;11/21/2025 4:21:05 PM:854;1763713265854;;
708;442;0.4365657;0.4846441;0.4759222;0.5046485;545.4;0.1709858;True;11/21/2025 4:21:05 PM:870;1763713265870;;
710;443;0.4373366;0.4847295;0.4639986;0.4987678;545.3;0.1710627;True;11/21/2025 4:21:05 PM:887;1763713265887;;
705;443;0.4346684;0.4849379;0.3845625;0.5055668;543.7;0.1709091;True;11/21/2025 4:21:05 PM:905;1763713265905;;
694;443;0.4275015;0.4851293;0.3453727;0.5059512;542.2;0.1709913;True;11/21/2025 4:21:05 PM:922;1763713265922;;
693;443;0.4268387;0.4852507;0.3986191;0.5034692;544.1;0.1752133;False;11/21/2025 4:21:05 PM:939;1763713265939;;
692;443;0.4266361;0.4853001;0.408479;0.4991944;545.8;0.1755145;False;11/21/2025 4:21:05 PM:957;1763713265957;;
686;443;0.4228576;0.4854946;0.3590037;0.5084934;545.2;0.1631779;True;11/21/2025 4:21:05 PM:973;1763713265973;;
681;443;0.4195717;0.4856735;0.359352;0.5084736;544.8;0.1633523;True;11/21/2025 4:21:05 PM:991;1763713265991;;
680;442;0.4188874;0.4840488;0.386742;0.4364837;546.5;0.1679414;True;11/21/2025 4:21:06 PM:9;1763713266009;;
679;441;0.4182847;0.4826114;0.3869273;0.4364669;548.0;0.1680777;True;11/21/2025 4:21:06 PM:26;1763713266026;;
678;441;0.4175502;0.4826174;0.3827127;0.4871417;546.6;0.1693556;True;11/21/2025 4:21:06 PM:43;1763713266043;;
654;441;0.4032999;0.4832476;0.2875159;0.5163577;547.3;0.1743765;False;11/21/2025 4:21:06 PM:63;1763713266063;;
637;442;0.3928565;0.483748;0.2875319;0.5163578;548.0;0.1743919;False;11/21/2025 4:21:06 PM:80;1763713266080;;
629;442;0.3874776;0.4840055;0.3131134;0.5083202;547.2;0.1547881;True;11/21/2025 4:21:06 PM:98;1763713266098;;
622;442;0.3833657;0.4842129;0.3132168;0.5083143;546.4;0.1548378;True;11/21/2025 4:21:06 PM:115;1763713266115;;
610;442;0.3761522;0.4843556;0.2867569;0.5059316;547.2;0.167214;True;11/21/2025 4:21:06 PM:131;1763713266131;;
598;442;0.3687203;0.4843938;0.2751496;0.4999683;548.0;0.1673187;True;11/21/2025 4:21:06 PM:148;1763713266148;;
595;442;0.3667275;0.4846753;0.3137582;0.5133014;546.5;0.1598971;True;11/21/2025 4:21:06 PM:165;1763713266165;;
590;443;0.3635652;0.4849533;0.2979685;0.5146601;545.1;0.160014;True;11/21/2025 4:21:06 PM:182;1763713266182;;
570;442;0.3509888;0.4838706;0.2378248;0.448258;544.9;0.163456;True;11/21/2025 4:21:06 PM:201;1763713266201;;
555;441;0.3417501;0.4830262;0.2378682;0.4483051;544.6;0.1635687;True;11/21/2025 4:21:06 PM:218;1763713266218;;
542;441;0.3340294;0.4827108;0.2417229;0.4626398;544.5;0.1727587;False;11/21/2025 4:21:06 PM:235;1763713266235;;
537;440;0.3310061;0.4818359;0.2688769;0.4459035;543.7;0.1789879;False;11/21/2025 4:21:06 PM:253;1763713266253;;
531;439;0.3275256;0.4805056;0.2617658;0.4350384;542.9;0.1791337;False;11/21/2025 4:21:06 PM:272;1763713266272;;
527;439;0.3250737;0.4805111;0.2643596;0.4825034;540.6;0.1801973;False;11/21/2025 4:21:06 PM:289;1763713266289;;
522;438;0.3215998;0.480186;0.2488317;0.4540347;538.6;0.1805035;False;11/21/2025 4:21:06 PM:305;1763713266305;;
517;438;0.3184314;0.4798794;0.2488334;0.4540363;536.7;0.1805066;False;11/21/2025 4:21:06 PM:320;1763713266320;;
515;438;0.317229;0.4801776;0.2690514;0.4994769;535.5;0.171211;False;11/21/2025 4:21:06 PM:339;1763713266339;;
515;439;0.3171991;0.4810105;0.28892;0.5166221;534.5;0.1712543;False;11/21/2025 4:21:06 PM:357;1763713266357;;
514;439;0.3166368;0.4813702;0.2765535;0.5055721;534.9;0.1756743;False;11/21/2025 4:21:06 PM:376;1763713266376;;
512;440;0.3158665;0.4814657;0.2699928;0.495988;535.4;0.1758211;False;11/21/2025 4:21:06 PM:392;1763713266392;;
516;440;0.3179921;0.4819976;0.3495265;0.5128371;533.9;0.1612964;True;11/21/2025 4:21:06 PM:410;1763713266410;;
516;441;0.3179849;0.4829207;0.2935079;0.5249759;534.4;0.1781139;False;11/21/2025 4:21:06 PM:428;1763713266428;;
516;442;0.3179758;0.4836268;0.2936631;0.52498;534.8;0.1782513;False;11/21/2025 4:21:06 PM:443;1763713266443;;
516;441;0.3178369;0.4835239;0.308755;0.4743072;536.0;0.1684298;True;11/21/2025 4:21:06 PM:460;1763713266460;;
516;441;0.3178209;0.4831026;0.2954845;0.4598182;537.0;0.1684561;True;11/21/2025 4:21:06 PM:477;1763713266477;;
517;442;0.3188111;0.4837219;0.3402742;0.5193541;536.5;0.1880002;False;11/21/2025 4:21:06 PM:495;1763713266495;;
518;442;0.31939;0.4841853;0.3363718;0.5182235;536.0;0.1881652;False;11/21/2025 4:21:06 PM:510;1763713266510;;
513;442;0.3163296;0.4841539;0.2540862;0.4803068;534.7;0.1716233;False;11/21/2025 4:21:06 PM:527;1763713266527;;
503;441;0.3101293;0.482552;0.2238325;0.4334187;533.5;0.1717061;False;11/21/2025 4:21:06 PM:545;1763713266545;;
503;441;0.3098968;0.4830625;0.2826962;0.5149742;534.5;0.1727057;False;11/21/2025 4:21:06 PM:563;1763713266563;;
502;441;0.3097049;0.4834952;0.2828313;0.5151166;535.4;0.1728785;False;11/21/2025 4:21:06 PM:579;1763713266579;;
499;441;0.3078269;0.4835033;0.2547278;0.4854698;534.8;0.1664418;True;11/21/2025 4:21:06 PM:597;1763713266597;;
495;441;0.3050072;0.4832055;0.240803;0.4638539;534.2;0.166509;True;11/21/2025 4:21:06 PM:613;1763713266613;;
495;442;0.304869;0.4837305;0.2921127;0.5166151;535.3;0.1750821;False;11/21/2025 4:21:06 PM:631;1763713266631;;
494;442;0.3044893;0.4837826;0.2705653;0.4986;536.3;0.1751545;False;11/21/2025 4:21:06 PM:647;1763713266647;;
496;442;0.305798;0.4841908;0.3318201;0.5155125;538.0;0.1619851;True;11/21/2025 4:21:06 PM:664;1763713266664;;
498;442;0.3068636;0.4845321;0.3318961;0.5155054;539.4;0.1620423;True;11/21/2025 4:21:06 PM:680;1763713266680;;
498;442;0.3068318;0.4845747;0.292681;0.5008188;537.5;0.1704863;True;11/21/2025 4:21:06 PM:699;1763713266699;;
495;442;0.3049749;0.4845144;0.2536646;0.4786062;536.2;0.1739045;False;11/21/2025 4:21:06 PM:716;1763713266716;;
488;441;0.3010945;0.483262;0.2300787;0.4406696;535.0;0.1741047;False;11/21/2025 4:21:06 PM:732;1763713266732;;
483;440;0.2976188;0.4821137;0.230062;0.4406505;533.9;0.1740454;False;11/21/2025 4:21:06 PM:749;1763713266749;;
485;440;0.2988673;0.4815952;0.324416;0.453624;533.1;0.171154;True;11/21/2025 4:21:06 PM:767;1763713266767;;
485;439;0.2989548;0.4813516;0.3033591;0.4601595;532.3;0.1712815;False;11/21/2025 4:21:06 PM:782;1763713266782;;
481;439;0.2967288;0.4808137;0.2438473;0.4505093;532.0;0.1598077;True;11/21/2025 4:21:06 PM:801;1763713266801;;
477;438;0.2943016;0.4801086;0.2366248;0.4429096;531.6;0.1598348;True;11/21/2025 4:21:06 PM:818;1763713266818;;
476;438;0.2935226;0.4801187;0.2549637;0.4822674;532.7;0.1741423;False;11/21/2025 4:21:06 PM:834;1763713266834;;
475;438;0.2927793;0.4801166;0.2534149;0.4792776;533.7;0.1742611;False;11/21/2025 4:21:06 PM:851;1763713266851;;
473;438;0.2914383;0.4798843;0.2442574;0.4574818;533.9;0.1753462;False;11/21/2025 4:21:06 PM:868;1763713266868;;
